Date,Timestamp,Invoice No.,Item Name,Price,Qty.,Sub Total,Discount,Tax,Final Total,Table No.,Server Name,Covers,Variation,Category,HSN
2023-07-14,2023-07-14 20:30:27,26543,Oreo Milk Shake,120.00,1.00,120.00,0.00,6.00,126.00,2,biller,0,,Deserts & Mocktails,
2023-07-14,2023-07-14 20:29:45,26542,Butter Naan,60.00,4.00,240.00,0.00,12.00,252.00,16,biller,0,,Indian Breads,
2023-07-14,2023-07-14 20:29:45,26542,Mushroom Masala,150.00,1.00,150.00,0.00,7.50,157.50,16,biller,0,,Veg Gravy,
2023-07-14,2023-07-14 20:29:45,26542,Chicken Pallipalayam Gravy,170.00,1.00,170.00,0.00,8.50,178.50,16,biller,0,,Non Veg Gravy,
2023-07-14,2023-07-14 20:29:45,26542,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,16,biller,0,,Non Veg Tandoor,
2023-07-14,2023-07-14 20:29:45,26542,Egg Fried Rice,140.00,2.00,280.00,0.00,14.00,294.00,16,biller,0,,NON VEG BRIYANI & RICE,
2023-07-14,2023-07-14 19:27:40,26541,Pepper Garlic Chicken Soup,90.00,1.00,90.00,0.00,4.50,94.50,2,biller,0,,Non Veg Soup,
2023-07-14,2023-07-14 19:22:47,26540,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,50,biller,0,,Deserts & Mocktails,
2023-07-14,2023-07-14 16:19:40,26539,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,5,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-14,2023-07-14 16:19:40,26539,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,5,biller,0,,Deserts & Mocktails,
2023-07-14,2023-07-14 16:13:58,26538,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-07-14,2023-07-14 15:36:53,26537,Schezwan Chicken Dry,190.00,1.00,190.00,19.00,8.56,179.56,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-14,2023-07-14 15:36:53,26537,"Plain Briyani With Raitha, Gravy.",130.00,1.00,130.00,13.00,5.86,122.86,50,biller,0,,VEG BIRYANI & RICE,
2023-07-14,2023-07-14 15:36:53,26537,Soft Drink 600ml,40.00,1.00,40.00,4.00,1.80,37.80,50,biller,0,,Deserts & Mocktails,
2023-07-14,2023-07-14 15:29:43,26536,Chicken Clear Soup,90.00,1.00,90.00,0.00,4.50,94.50,3,biller,0,,Non Veg Soup,
2023-07-14,2023-07-14 15:01:06,26535,Mixed Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,13,biller,0,,NON VEG BRIYANI & RICE,
2023-07-14,2023-07-14 15:01:06,26535,Schezwan Chicken Dry,190.00,1.00,190.00,0.00,9.50,199.50,13,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-14,2023-07-14 14:18:12,26534,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,1,biller,0,,NON VEG BRIYANI & RICE,
2023-07-14,2023-07-14 14:12:04,26533,Romali Roti (1 No),50.00,5.00,250.00,25.00,11.26,236.26,22,biller,0,,Indian Breads,
2023-07-14,2023-07-14 14:12:04,26533,Paneer Butter Masala,150.00,1.00,150.00,15.00,6.76,141.76,22,biller,0,,Veg Gravy,
2023-07-14,2023-07-14 14:12:04,26533,Honey Potato,170.00,1.00,170.00,17.00,7.66,160.66,22,biller,0,,Veg Starters,
2023-07-14,2023-07-14 14:12:04,26533,Dragon Babycorn,160.00,1.00,160.00,16.00,7.20,151.20,22,biller,0,,Veg Starters,
2023-07-14,2023-07-14 14:08:43,26532,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,10,biller,0,,VEG BIRYANI & RICE,
2023-07-14,2023-07-14 14:08:43,26532,Paneer- 65,140.00,1.00,140.00,0.00,7.00,147.00,10,biller,0,,Veg Starters,
2023-07-14,2023-07-14 14:07:46,26531,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-07-14,2023-07-14 14:05:01,26530,Pulka (2 No),40.00,2.00,80.00,0.00,4.00,84.00,4,biller,0,,Indian Breads,
2023-07-14,2023-07-14 14:05:01,26530,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,4,biller,0,,Veg Gravy,
2023-07-14,2023-07-14 14:04:00,26529,Romali Roti (1 No),50.00,1.00,50.00,0.00,2.50,52.50,2,biller,0,,Indian Breads,
2023-07-14,2023-07-14 14:04:00,26529,Hydrabadi Chicken Masala,170.00,1.00,170.00,0.00,8.50,178.50,2,biller,0,,Non Veg Gravy,
2023-07-14,2023-07-14 14:04:00,26529,Strawberry Scoop,80.00,1.00,80.00,0.00,4.00,84.00,2,biller,0,,Deserts & Mocktails,
2023-07-14,2023-07-14 14:04:00,26529,Oreo Milk Shake,120.00,1.00,120.00,0.00,6.00,126.00,2,biller,0,,Deserts & Mocktails,
2023-07-14,2023-07-14 13:55:24,26528,Egg Fried Rice,140.00,1.00,140.00,14.00,6.30,132.30,45,biller,0,,NON VEG BRIYANI & RICE,
2023-07-14,2023-07-14 13:55:24,26528,Mushroom - 65,120.00,1.00,120.00,12.00,5.40,113.40,45,biller,0,,Veg Starters,
2023-07-14,2023-07-14 13:53:00,26527,Romali Roti (1 No),50.00,2.00,100.00,0.00,5.00,105.00,6,biller,0,,Indian Breads,
2023-07-14,2023-07-14 13:53:00,26527,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,6,biller,0,,Non Veg Gravy,
2023-07-14,2023-07-14 13:39:17,26526,Romali Roti (1 No),50.00,2.00,100.00,0.00,5.00,105.00,11,biller,0,,Indian Breads,
2023-07-14,2023-07-14 13:39:17,26526,Hydrabadi Chicken Masala,170.00,1.00,170.00,0.00,8.50,178.50,11,biller,0,,Non Veg Gravy,
2023-07-14,2023-07-14 13:39:17,26526,Dragon Chicken,190.00,1.00,190.00,0.00,9.50,199.50,11,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-14,2023-07-14 13:29:14,26525,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-07-14,2023-07-14 13:29:14,26525,Chappathi (1 No.),25.00,2.00,50.00,0.00,2.50,52.50,4,biller,0,,Indian Breads,
2023-07-14,2023-07-14 13:29:14,26525,Gobi Manchurian,120.00,1.00,120.00,0.00,6.00,126.00,4,biller,0,,Veg Starters,
2023-07-14,2023-07-14 13:29:14,26525,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,4,biller,0,,Deserts & Mocktails,
2023-07-14,2023-07-14 13:16:32,26524,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,3,biller,0,,NON VEG BRIYANI & RICE,
2023-07-14,2023-07-14 13:16:32,26524,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,3,biller,0,,NON VEG BRIYANI & RICE,
2023-07-14,2023-07-14 13:16:32,26524,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,3,biller,0,,Indian Breads,
2023-07-14,2023-07-14 13:16:32,26524,Chicken Chettinad Gravy,170.00,1.00,170.00,0.00,8.50,178.50,3,biller,0,,Non Veg Gravy,
2023-07-14,2023-07-14 13:16:32,26524,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,3,biller,0,,Deserts & Mocktails,
2023-07-14,2023-07-14 13:16:32,26524,Oreo Scoop,99.00,1.00,99.00,0.00,4.96,103.96,3,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 22:58:51,26523,Chicken 65 Boneless,190.00,4.00,760.00,0.00,38.00,798.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-13,2023-07-13 22:58:51,26523,Chicken Kati Roll,120.00,6.00,720.00,0.00,36.00,756.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-13,2023-07-13 22:58:51,26523,Chicken Lolly Pop,190.00,6.00,1140.00,0.00,57.00,1197.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-13,2023-07-13 22:58:51,26523,Grill Chicken (half),199.00,4.00,796.00,0.00,39.80,835.80,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-13,2023-07-13 22:58:51,26523,Chicken Biriyani With Raitha And Gravy,160.00,8.00,1280.00,0.00,64.00,1344.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 22:58:51,26523,Chicken Fried Rice,160.00,3.00,480.00,0.00,24.00,504.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 22:58:51,26523,Chicken Noodles,160.00,1.00,160.00,0.00,8.00,168.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 22:58:51,26523,Prawn Noodles,170.00,1.00,170.00,0.00,8.50,178.50,50,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 22:58:51,26523,Garlic Chicken Masasla,170.00,1.00,170.00,0.00,8.50,178.50,50,biller,0,,Non Veg Gravy,
2023-07-13,2023-07-13 22:58:51,26523,Hydrabadi Chicken Masala,170.00,1.00,170.00,0.00,8.50,178.50,50,biller,0,,Non Veg Gravy,
2023-07-13,2023-07-13 22:58:51,26523,Chicken Kheema Masala,180.00,2.00,360.00,0.00,18.00,378.00,50,biller,0,,Non Veg Gravy,
2023-07-13,2023-07-13 22:58:51,26523,Chicken Pallipalayam Gravy,170.00,2.00,340.00,0.00,17.00,357.00,50,biller,0,,Non Veg Gravy,
2023-07-13,2023-07-13 22:58:51,26523,Methi Chicken Masala,170.00,3.00,510.00,0.00,25.50,535.50,50,biller,0,,Non Veg Gravy,
2023-07-13,2023-07-13 22:58:51,26523,Kadai Prawns,199.00,3.00,597.00,0.00,29.86,626.86,50,biller,0,,Non Veg Gravy,
2023-07-13,2023-07-13 22:47:04,26522,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,7,biller,0,,VEG BIRYANI & RICE,
2023-07-13,2023-07-13 22:45:27,26521,Blue Lagoon,99.00,1.00,99.00,0.00,4.96,103.96,1,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 22:45:27,26521,Mojito,99.00,2.00,198.00,0.00,9.90,207.90,1,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 22:11:19,26520,Chicken Noodles,160.00,1.00,160.00,0.00,8.00,168.00,10,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 22:11:19,26520,Singapore Noodles Non-veg,170.00,1.00,170.00,0.00,8.50,178.50,10,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 22:11:19,26520,Prawn Noodles,170.00,1.00,170.00,0.00,8.50,178.50,10,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 22:11:19,26520,Prawn Pepper Fry,199.00,1.00,199.00,0.00,9.94,208.94,10,biller,0,,NON VEG STARTERS FISH,
2023-07-13,2023-07-13 22:01:36,26519,Pepper Garlic Chicken Soup,90.00,1.00,90.00,0.00,4.50,94.50,50,biller,0,,Non Veg Soup,
2023-07-13,2023-07-13 21:52:07,26518,Dragon Paneer,150.00,1.00,150.00,0.00,7.50,157.50,14,biller,0,,Veg Starters,
2023-07-13,2023-07-13 21:52:07,26518,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,14,biller,0,,Non Veg Tandoor,
2023-07-13,2023-07-13 21:52:07,26518,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,14,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 21:52:07,26518,Chicken Kheema Masala,180.00,1.00,180.00,0.00,9.00,189.00,14,biller,0,,Non Veg Gravy,
2023-07-13,2023-07-13 21:52:07,26518,Butter Naan,60.00,3.00,180.00,0.00,9.00,189.00,14,biller,0,,Indian Breads,
2023-07-13,2023-07-13 21:40:07,26517,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,20,biller,0,,Non Veg Soup,
2023-07-13,2023-07-13 21:40:07,26517,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,20,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 21:26:55,26516,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,49,biller,0,,Non Veg Tandoor,
2023-07-13,2023-07-13 21:26:55,26516,Pulka (2 No),40.00,2.00,80.00,0.00,4.00,84.00,49,biller,0,,Indian Breads,
2023-07-13,2023-07-13 21:21:45,26515,Butter Naan,60.00,3.00,180.00,36.00,7.20,151.20,50,biller,0,,Indian Breads,
2023-07-13,2023-07-13 21:21:45,26515,Paneer Butter Masala,150.00,1.00,150.00,30.00,6.00,126.00,50,biller,0,,Veg Gravy,
2023-07-13,2023-07-13 21:21:45,26515,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,32.00,6.40,134.40,50,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 21:16:17,26514,Sweet Corn Chicken Soup,90.00,1.00,90.00,0.00,4.50,94.50,4,biller,0,,Non Veg Soup,
2023-07-13,2023-07-13 21:16:17,26514,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,4,biller,0,,Non Veg Tandoor,
2023-07-13,2023-07-13 21:15:50,26513,Soft Drink 600ml,40.00,1.00,40.00,2.00,1.90,39.90,10,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 21:10:24,26512,Chicken Kati Roll,120.00,1.00,120.00,0.00,6.00,126.00,50,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-13,2023-07-13 21:07:23,26511,Manchow Veg Soup,80.00,1.00,80.00,0.00,4.00,84.00,11,biller,0,,Veg Soup,
2023-07-13,2023-07-13 21:07:23,26511,Dragon Paneer,150.00,1.00,150.00,0.00,7.50,157.50,11,biller,0,,Veg Starters,
2023-07-13,2023-07-13 20:51:43,26510,Manchow Veg Soup,80.00,1.00,80.00,0.00,4.00,84.00,7,biller,0,,Veg Soup,
2023-07-13,2023-07-13 20:16:58,26509,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,7,biller,0,,Non Veg Soup,
2023-07-13,2023-07-13 20:16:58,26509,Chicken 65 Boneless,190.00,1.00,190.00,0.00,9.50,199.50,7,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-13,2023-07-13 20:16:58,26509,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,7,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 20:15:48,26508,Vegetable Pepper Soup,80.00,1.00,80.00,0.00,4.00,84.00,8,biller,0,,Veg Soup,
2023-07-13,2023-07-13 20:15:48,26508,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,8,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 20:03:51,26507,Schewan Egg Noodle,140.00,1.00,140.00,0.00,7.00,147.00,10,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 20:03:51,26507,Pichipotta Kozhivaruval,160.00,1.00,160.00,0.00,8.00,168.00,10,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-13,2023-07-13 20:03:51,26507,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,10,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 19:26:06,26506,Oreo Milk Shake,120.00,2.00,240.00,31.20,10.44,219.24,50,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 16:52:14,26505,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,13,biller,0,,Non Veg Tandoor,
2023-07-13,2023-07-13 15:14:19,26504,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,1,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 15:13:30,26503,Chocolate Milk Shake,110.00,1.00,110.00,0.00,5.50,115.50,13,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 15:09:08,26502,Schewan  Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,5,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 14:47:32,26501,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,16,biller,0,,Indian Breads,
2023-07-13,2023-07-13 14:47:32,26501,Tea,20.00,1.00,20.00,0.00,1.00,21.00,16,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 14:47:32,26501,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,16,biller,0,,Veg Gravy,
2023-07-13,2023-07-13 14:21:20,26500,Lemon Soda,50.00,2.00,100.00,0.00,5.00,105.00,15,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 14:08:04,26499,Romali Roti (1 No),50.00,2.00,100.00,0.00,5.00,105.00,3,biller,0,,Indian Breads,
2023-07-13,2023-07-13 14:08:04,26499,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,3,biller,0,,Non Veg Tandoor,
2023-07-13,2023-07-13 13:33:08,26498,Schewan Chicken Noodle,160.00,1.00,160.00,0.00,8.00,168.00,20,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 13:33:08,26498,Schewan  Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,20,biller,0,,NON VEG BRIYANI & RICE,
2023-07-13,2023-07-13 13:33:08,26498,Blue Lagoon,99.00,2.00,198.00,0.00,9.90,207.90,20,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 13:06:55,26497,Mojito,99.00,1.00,99.00,0.00,4.96,103.96,4,biller,0,,Deserts & Mocktails,
2023-07-13,2023-07-13 13:06:55,26497,Paneer Noodles,150.00,1.00,150.00,0.00,7.50,157.50,4,biller,0,,VEG BIRYANI & RICE,
2023-07-13,2023-07-13 13:06:55,26497,Schezwan Paneer,150.00,1.00,150.00,0.00,7.50,157.50,4,biller,0,,Veg Starters,
2023-07-12,2023-07-12 23:15:55,26496,Chicken Kheema Masala,180.00,6.00,1080.00,0.00,54.00,1134.00,50,biller,0,,Non Veg Gravy,
2023-07-12,2023-07-12 23:15:55,26496,Chicken Manchurian Gravy,170.00,4.00,680.00,0.00,34.00,714.00,50,biller,0,,Non Veg Gravy,
2023-07-12,2023-07-12 23:15:55,26496,Butter Naan,60.00,5.00,300.00,0.00,15.00,315.00,50,biller,0,,Indian Breads,
2023-07-12,2023-07-12 23:15:55,26496,Butter Kulcha,60.00,4.00,240.00,0.00,12.00,252.00,50,biller,0,,Indian Breads,
2023-07-12,2023-07-12 23:15:55,26496,Plain Paratha (1 No),40.00,5.00,200.00,0.00,10.00,210.00,50,biller,0,,Indian Breads,
2023-07-12,2023-07-12 23:15:55,26496,Romali Roti (1 No),50.00,4.00,200.00,0.00,10.00,210.00,50,biller,0,,Indian Breads,
2023-07-12,2023-07-12 23:15:55,26496,Chicken Biriyani With Raitha And Gravy,160.00,6.00,960.00,0.00,48.00,1008.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 23:15:55,26496,Schezwan Egg Fried Rice,140.00,3.00,420.00,0.00,21.00,441.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 23:15:55,26496,Mutton Biriyani,240.00,2.00,480.00,0.00,24.00,504.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 23:15:55,26496,Prawn Noodles,170.00,4.00,680.00,0.00,34.00,714.00,50,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 23:15:55,26496,Thandoor Chicken Full,389.00,4.00,1556.00,0.00,77.80,1633.80,50,biller,0,,Non Veg Tandoor,
2023-07-12,2023-07-12 23:15:55,26496,Tangdi Kebab,180.00,4.00,720.00,0.00,36.00,756.00,50,biller,0,,Non Veg Tandoor,
2023-07-12,2023-07-12 23:02:11,26495,Dingri Mutter,150.00,1.00,150.00,0.00,7.50,157.50,45,biller,0,,Veg Gravy,
2023-07-12,2023-07-12 23:02:11,26495,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,45,biller,0,,Indian Breads,
2023-07-12,2023-07-12 22:49:49,26494,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,3,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 22:42:54,26493,Butter Naan,60.00,2.00,120.00,0.00,6.00,126.00,4,biller,0,,Indian Breads,
2023-07-12,2023-07-12 22:42:54,26493,Kheema Paneer,150.00,1.00,150.00,0.00,7.50,157.50,4,biller,0,,Veg Gravy,
2023-07-12,2023-07-12 22:11:04,26492,Naan,50.00,4.00,200.00,0.00,10.00,210.00,50,biller,0,,Indian Breads,
2023-07-12,2023-07-12 22:11:04,26492,Hydrabadi Chicken Masala,170.00,1.00,170.00,0.00,8.50,178.50,50,biller,0,,Non Veg Gravy,
2023-07-12,2023-07-12 22:11:04,26492,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,50,biller,0,,Non Veg Tandoor,
2023-07-12,2023-07-12 21:57:13,26491,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,9,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 21:55:03,26490,Chocolate Milk Shake,110.00,1.00,110.00,0.00,5.50,115.50,10,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 21:55:03,26490,Butterscotch Milk Shake,110.00,1.00,110.00,0.00,5.50,115.50,10,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 21:55:03,26490,Strawberry Milk Shake,100.00,1.00,100.00,0.00,5.00,105.00,10,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 21:55:03,26490,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,10,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 21:54:54,26489,Manchow Veg Soup,80.00,1.00,80.00,0.00,4.00,84.00,5,biller,0,,Veg Soup,
2023-07-12,2023-07-12 21:51:02,26488,Mushroom Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,12,biller,0,,VEG BIRYANI & RICE,
2023-07-12,2023-07-12 21:51:02,26488,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,12,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 21:33:02,26487,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,4,biller,0,,Non Veg Soup,
2023-07-12,2023-07-12 21:02:16,26486,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,7,biller,0,,Non Veg Tandoor,
2023-07-12,2023-07-12 21:02:16,26486,Pulka (2 No),40.00,2.00,80.00,0.00,4.00,84.00,7,biller,0,,Indian Breads,
2023-07-12,2023-07-12 21:02:16,26486,Kadai Mushroom,150.00,1.00,150.00,0.00,7.50,157.50,7,biller,0,,Veg Gravy,
2023-07-12,2023-07-12 21:01:28,26485,Oreo Milk Shake,120.00,1.00,120.00,0.00,6.00,126.00,2,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 20:58:55,26484,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,8,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 20:58:55,26484,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,8,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 20:58:55,26484,Tea,20.00,1.00,20.00,0.00,1.00,21.00,8,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 20:56:36,26483,Butter Naan,60.00,1.00,60.00,0.00,3.00,63.00,10,biller,0,,Indian Breads,
2023-07-12,2023-07-12 20:56:36,26483,Paneer Manchurian,140.00,1.00,140.00,0.00,7.00,147.00,10,biller,0,,Veg Starters,
2023-07-12,2023-07-12 20:56:36,26483,Mushroom Masala,150.00,1.00,150.00,0.00,7.50,157.50,10,biller,0,,Veg Gravy,
2023-07-12,2023-07-12 20:44:48,26482,Oreo Milk Shake,120.00,1.00,120.00,0.00,6.00,126.00,42,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 20:44:48,26482,Oreo Milk Shake,120.00,1.00,120.00,0.00,6.00,126.00,42,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 20:44:48,26482,Strawberry Scoop,80.00,1.00,80.00,0.00,4.00,84.00,42,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 20:36:41,26481,Sweet Corn Chicken Soup,90.00,2.00,180.00,0.00,9.00,189.00,41,biller,0,,Non Veg Soup,
2023-07-12,2023-07-12 19:41:23,26480,Chicken Pallipalayam,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-12,2023-07-12 19:41:23,26480,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 19:32:03,26479,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,50,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 19:19:52,26478,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,2,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 17:03:00,26477,Schezwan Chicken  Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,20,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 17:03:00,26477,Chicken Lolly Pop,190.00,1.00,190.00,0.00,9.50,199.50,20,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-12,2023-07-12 15:53:37,26476,Prawn Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,2,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 15:53:37,26476,Mixed Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,2,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 15:53:37,26476,Chicken Noodles,160.00,1.00,160.00,0.00,8.00,168.00,2,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 15:53:37,26476,Mineral Water,20.00,2.00,40.00,0.00,2.00,42.00,2,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 14:56:52,26475,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,3,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 14:29:47,26474,Chocolate Scoop,80.00,2.00,160.00,0.00,8.00,168.00,10,biller,0,,Deserts & Mocktails,
2023-07-12,2023-07-12 13:54:29,26473,Chapathi (2 No),50.00,3.00,150.00,0.00,7.50,157.50,3,biller,0,,Indian Breads,
2023-07-12,2023-07-12 13:54:29,26473,Mixed Veg Curry,140.00,1.00,140.00,0.00,7.00,147.00,3,biller,0,,Veg Gravy,
2023-07-12,2023-07-12 13:54:29,26473,Kadai Chicken,170.00,1.00,170.00,0.00,8.50,178.50,3,biller,0,,Non Veg Gravy,
2023-07-12,2023-07-12 13:54:29,26473,Mushroom - 65,120.00,1.00,120.00,0.00,6.00,126.00,3,biller,0,,Veg Starters,
2023-07-12,2023-07-12 13:39:23,26472,Singapore Fried Rice Veg,130.00,1.00,130.00,0.00,6.50,136.50,1,biller,0,,VEG BIRYANI & RICE,
2023-07-12,2023-07-12 12:59:07,26471,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-07-12,2023-07-12 12:59:07,26471,Dragon Chicken,190.00,1.00,190.00,0.00,9.50,199.50,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-07-12,2023-07-12 12:59:07,26471,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,4,biller,0,,Deserts & Mocktails,
