Date,Timestamp,Invoice No.,Item Name,Price,Qty.,Sub Total,Discount,Tax,Final Total,Table No.,Server Name,Covers,Variation,Category,HSN
2023-04-22,2023-04-22 21:44:21,24177,Thandoor Chicken Full,389.00,1.00,389.00,0.00,19.46,408.46,17,biller,0,,Non Veg Tandoor,
2023-04-22,2023-04-22 21:44:21,24177,Chicken Kati Roll,120.00,2.00,240.00,0.00,12.00,252.00,17,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-22,2023-04-22 21:44:21,24177,Lemon Soda,50.00,4.00,200.00,0.00,10.00,210.00,17,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 21:44:21,24177,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,17,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 21:42:06,24176,Tandoor Chicken ( Quarter),100.00,1.00,100.00,0.00,5.00,105.00,12,biller,0,,Non Veg Tandoor,
2023-04-22,2023-04-22 21:42:06,24176,Egg Bhurji,50.00,1.00,50.00,0.00,2.50,52.50,12,biller,0,,NON VEG STARTERS EGG,
2023-04-22,2023-04-22 21:40:12,24175,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,9,biller,0,,Non Veg Gravy,
2023-04-22,2023-04-22 21:40:12,24175,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,9,biller,0,,Indian Breads,
2023-04-22,2023-04-22 21:40:12,24175,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,9,biller,0,,Indian Breads,
2023-04-22,2023-04-22 21:20:45,24174,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,11,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 21:16:26,24173,Hot And Sour Chicken Soup,90.00,1.00,90.00,0.00,4.50,94.50,15,biller,0,,Non Veg Soup,
2023-04-22,2023-04-22 21:16:26,24173,Tandoor Chicken ( Quarter),100.00,1.00,100.00,0.00,5.00,105.00,15,biller,0,,Non Veg Tandoor,
2023-04-22,2023-04-22 21:16:26,24173,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,15,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 21:13:39,24172,Fish Manchurian Dry,199.00,1.00,199.00,0.00,9.94,208.94,10,biller,0,,NON VEG STARTERS FISH,
2023-04-22,2023-04-22 21:12:33,24171,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,9,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 21:12:33,24171,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,9,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 21:06:16,24170,Dal Tudka,140.00,1.00,140.00,0.00,7.00,147.00,19,biller,0,,Veg Gravy,
2023-04-22,2023-04-22 21:06:16,24170,Jeera Rice,130.00,1.00,130.00,0.00,6.50,136.50,19,biller,0,,VEG BIRYANI & RICE,
2023-04-22,2023-04-22 21:06:16,24170,Chilly Chicken Dry,190.00,1.00,190.00,0.00,9.50,199.50,19,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-22,2023-04-22 21:06:16,24170,Roti,40.00,3.00,120.00,0.00,6.00,126.00,19,biller,0,,Indian Breads,
2023-04-22,2023-04-22 21:06:16,24170,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,19,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 21:06:16,24170,Gobi Manchurian,120.00,1.00,120.00,0.00,6.00,126.00,19,biller,0,,Veg Starters,
2023-04-22,2023-04-22 21:06:07,24169,Pulka (2 No),40.00,3.00,120.00,0.00,6.00,126.00,7,biller,0,,Indian Breads,
2023-04-22,2023-04-22 21:06:07,24169,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,7,biller,0,,Veg Gravy,
2023-04-22,2023-04-22 21:06:07,24169,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,7,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 21:06:07,24169,Masala Omelet (two Eggs,40.00,1.00,40.00,0.00,2.00,42.00,7,biller,0,,NON VEG STARTERS EGG,
2023-04-22,2023-04-22 21:06:07,24169,Fresh Lemon Juice,35.00,3.00,105.00,0.00,5.26,110.26,7,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 21:00:25,24168,Soft Drink 600ml,40.00,1.00,40.00,2.00,1.90,39.90,50,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 20:50:00,24167,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,50,biller,0,,Non Veg Tandoor,
2023-04-22,2023-04-22 20:44:21,24166,Blue Lagoon,99.00,1.00,99.00,0.00,4.96,103.96,13,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 20:42:53,24165,Pepper Tandoori Chicken ( Full ),399.00,1.00,399.00,0.00,19.96,418.96,50,biller,0,,Non Veg Tandoor,
2023-04-22,2023-04-22 20:12:08,24164,Thandoor Chicken Full,389.00,1.00,389.00,0.00,19.46,408.46,14,biller,0,,Non Veg Tandoor,
2023-04-22,2023-04-22 20:12:08,24164,Butter Naan,60.00,4.00,240.00,0.00,12.00,252.00,14,biller,0,,Indian Breads,
2023-04-22,2023-04-22 20:12:08,24164,Pepper Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,14,biller,0,,Non Veg Gravy,
2023-04-22,2023-04-22 20:09:56,24163,Dragon Chicken,190.00,1.00,190.00,0.00,9.50,199.50,8,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-22,2023-04-22 20:09:56,24163,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,8,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 20:09:09,24162,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,10,biller,0,,Non Veg Tandoor,
2023-04-22,2023-04-22 20:09:09,24162,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,10,biller,0,,Non Veg Gravy,
2023-04-22,2023-04-22 20:09:09,24162,Chapathi (2 No),50.00,1.00,50.00,0.00,2.50,52.50,10,biller,0,,Indian Breads,
2023-04-22,2023-04-22 20:09:09,24162,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,10,biller,0,,NON VEG BRIYANI & RICE,
2023-04-22,2023-04-22 20:09:09,24162,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,10,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 19:53:49,24161,Butter Naan,60.00,2.00,120.00,0.00,6.00,126.00,42,biller,0,,Indian Breads,
2023-04-22,2023-04-22 19:53:49,24161,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,42,biller,0,,Veg Gravy,
2023-04-22,2023-04-22 19:53:49,24161,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,42,biller,0,,VEG BIRYANI & RICE,
2023-04-22,2023-04-22 19:53:40,24160,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-04-22,2023-04-22 19:53:40,24160,Egg Noodles,140.00,1.00,140.00,0.00,7.00,147.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-04-22,2023-04-22 19:53:40,24160,Chicken Lolly Pop,190.00,1.00,190.00,0.00,9.50,199.50,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-22,2023-04-22 19:53:40,24160,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,4,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 19:18:46,24159,Lemon Soda,50.00,2.00,100.00,0.00,5.00,105.00,41,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 19:18:46,24159,Blue Lagoon,99.00,1.00,99.00,0.00,4.96,103.96,41,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 19:18:46,24159,Butter Scotch Scoop,80.00,2.00,160.00,0.00,8.00,168.00,41,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 19:09:05,24158,Mineral Water,20.00,1.00,20.00,0.50,0.98,20.48,50,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 19:00:30,24157,Mint Lemon Juice,40.00,1.00,40.00,0.00,2.00,42.00,9,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 18:59:39,24156,French Fries,100.00,2.00,200.00,0.00,10.00,210.00,50,biller,0,,Veg Starters,
2023-04-22,2023-04-22 18:49:11,24155,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,41,biller,0,,NON VEG BRIYANI & RICE,
2023-04-22,2023-04-22 18:49:11,24155,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,41,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 18:49:11,24155,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,41,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 18:37:21,24154,Chicken Lolly Pop,190.00,2.00,380.00,0.00,0.00,380.00,,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-22,2023-04-22 18:12:38,24153,Chicken 65,160.00,1.00,160.00,0.00,0.00,160.00,,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-22,2023-04-22 17:40:44,24152,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,1,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 17:31:35,24151,Blue Lagoon,99.00,1.00,99.00,0.00,4.96,103.96,22,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 17:31:35,24151,Chocolate Milk Shake,110.00,1.00,110.00,0.00,5.50,115.50,22,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 17:05:00,24150,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,1,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 16:09:53,24149,Paneer Manchurian,140.00,1.00,140.00,0.00,7.00,147.00,3,biller,0,,Veg Starters,
2023-04-22,2023-04-22 16:09:53,24149,Romali Roti (1 No),50.00,2.00,100.00,0.00,5.00,105.00,3,biller,0,,Indian Breads,
2023-04-22,2023-04-22 16:09:53,24149,Mushroom Masala,150.00,1.00,150.00,0.00,7.50,157.50,3,biller,0,,Veg Gravy,
2023-04-22,2023-04-22 16:09:53,24149,Kozhi Milaghuperattal,160.00,1.00,160.00,0.00,8.00,168.00,3,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-22,2023-04-22 16:09:53,24149,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,3,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 15:49:08,24148,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,4,biller,0,,VEG BIRYANI & RICE,
2023-04-22,2023-04-22 15:49:08,24148,Chicken Biriyani With Raitha And Gravy,160.00,2.00,320.00,0.00,16.00,336.00,4,biller,0,,NON VEG BRIYANI & RICE,
2023-04-22,2023-04-22 14:45:53,24147,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,14,biller,0,,VEG BIRYANI & RICE,
2023-04-22,2023-04-22 14:45:53,24147,Mushroom - 65,120.00,1.00,120.00,0.00,6.00,126.00,14,biller,0,,Veg Starters,
2023-04-22,2023-04-22 14:43:30,24146,"Tandoori Bread Combo - Welcome Drink, Butter Naan/ Butter Roti, Paneer Butter Masala, Gobi - 65, Ice",189.00,1.00,189.00,0.00,9.44,198.44,13,biller,0,,Veg Combos,
2023-04-22,2023-04-22 14:23:10,24145,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,3,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-22,2023-04-22 14:06:34,24144,Egg Fried Rice,140.00,1.00,140.00,21.00,5.96,124.96,2,biller,0,,NON VEG BRIYANI & RICE,
2023-04-22,2023-04-22 13:48:40,24143,Blue Lagoon,99.00,2.00,198.00,0.00,9.90,207.90,3,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 13:47:53,24142,Mineral Water,20.00,2.00,40.00,0.00,2.00,42.00,1,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 13:47:06,24141,Lemon Terror,60.00,1.00,60.00,0.00,3.00,63.00,13,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 13:47:06,24141,Mineral Water,20.00,3.00,60.00,0.00,3.00,63.00,13,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 13:47:06,24141,Butter Chicken Gravy,170.00,7.00,1190.00,0.00,59.50,1249.50,13,biller,0,,Non Veg Gravy,
2023-04-22,2023-04-22 13:47:06,24141,Kadai Chicken,170.00,1.00,170.00,0.00,8.50,178.50,13,biller,0,,Non Veg Gravy,
2023-04-22,2023-04-22 13:47:06,24141,Pepper Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,13,biller,0,,Non Veg Gravy,
2023-04-22,2023-04-22 13:47:06,24141,Romali Roti (1 No),50.00,10.00,500.00,0.00,25.00,525.00,13,biller,0,,Indian Breads,
2023-04-22,2023-04-22 13:47:06,24141,Soft Drink 250ml,20.00,2.00,40.00,0.00,2.00,42.00,13,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 13:47:06,24141,Romali Roti (1 No),50.00,1.00,50.00,0.00,2.50,52.50,13,biller,0,,Indian Breads,
2023-04-22,2023-04-22 13:47:06,24141,Kadai Chicken,170.00,2.00,340.00,0.00,17.00,357.00,13,biller,0,,Non Veg Gravy,
2023-04-22,2023-04-22 13:47:06,24141,Soft Drink 250ml,20.00,2.00,40.00,0.00,2.00,42.00,13,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 13:29:21,24140,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,1,biller,0,,Indian Breads,
2023-04-22,2023-04-22 13:23:06,24139,Venilla Scoop,80.00,2.00,160.00,0.00,8.00,168.00,2,biller,0,,Deserts & Mocktails,
2023-04-22,2023-04-22 13:23:06,24139,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,2,biller,0,,VEG BIRYANI & RICE,
2023-04-22,2023-04-22 12:48:43,24138,Pepper Tandoori Chicken ( Full ),399.00,1.00,399.00,19.95,18.96,398.01,4,biller,0,,Non Veg Tandoor,
2023-04-22,2023-04-22 12:48:43,24138,French Fries,100.00,1.00,100.00,5.00,4.76,99.76,4,biller,0,,Veg Starters,
2023-04-21,2023-04-21 22:34:40,24137,Schewan  Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,5,biller,0,,NON VEG BRIYANI & RICE,
2023-04-21,2023-04-21 22:34:40,24137,Dragon Chicken,190.00,1.00,190.00,0.00,9.50,199.50,5,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-21,2023-04-21 22:34:40,24137,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,5,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 22:34:40,24137,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,5,biller,0,,NON VEG BRIYANI & RICE,
2023-04-21,2023-04-21 22:34:40,24137,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,5,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 22:29:58,24136,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,15,biller,0,,Non Veg Tandoor,
2023-04-21,2023-04-21 22:29:58,24136,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,15,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 22:27:08,24135,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,1,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 22:25:29,24134,Chilly Fish Dry,199.00,1.00,199.00,0.00,9.94,208.94,3,biller,0,,NON VEG STARTERS FISH,
2023-04-21,2023-04-21 22:25:29,24134,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,3,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-21,2023-04-21 22:15:37,24133,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,1,biller,0,,NON VEG BRIYANI & RICE,
2023-04-21,2023-04-21 22:15:37,24133,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,1,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 22:13:49,24132,Romali Roti (1 No),50.00,2.00,100.00,0.00,5.00,105.00,12,biller,0,,Indian Breads,
2023-04-21,2023-04-21 22:13:49,24132,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,12,biller,0,,Non Veg Gravy,
2023-04-21,2023-04-21 22:13:49,24132,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,12,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 22:13:49,24132,Pista Scoop,80.00,1.00,80.00,0.00,4.00,84.00,12,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 22:10:09,24131,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,42,biller,0,,Non Veg Tandoor,
2023-04-21,2023-04-21 22:10:09,24131,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,42,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 22:10:09,24131,Lemon Soda,50.00,1.00,50.00,0.00,2.50,52.50,42,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 22:10:09,24131,Fresh Lemon Juice,35.00,1.00,35.00,0.00,1.76,36.76,42,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 22:10:09,24131,Kalaki,30.00,3.00,90.00,0.00,4.50,94.50,42,biller,0,,NON VEG STARTERS EGG,
2023-04-21,2023-04-21 22:10:01,24130,Veg Fried Rice,130.00,1.00,130.00,0.00,6.50,136.50,50,biller,0,,VEG BIRYANI & RICE,
2023-04-21,2023-04-21 22:00:20,24129,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,14,biller,0,,Non Veg Soup,
2023-04-21,2023-04-21 22:00:20,24129,Dragon Chicken,190.00,1.00,190.00,0.00,9.50,199.50,14,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-21,2023-04-21 22:00:20,24129,Chilly Fish Dry,199.00,1.00,199.00,0.00,9.94,208.94,14,biller,0,,NON VEG STARTERS FISH,
2023-04-21,2023-04-21 22:00:20,24129,Mixed Fried Rice,170.00,1.00,170.00,0.00,8.50,178.50,14,biller,0,,NON VEG BRIYANI & RICE,
2023-04-21,2023-04-21 22:00:20,24129,Lemon Soda,50.00,2.00,100.00,0.00,5.00,105.00,14,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 21:49:58,24128,Masala Omelet (two Eggs,40.00,1.00,40.00,0.00,2.00,42.00,16,biller,0,,NON VEG STARTERS EGG,
2023-04-21,2023-04-21 21:49:58,24128,Singapore Fried Rice Veg,130.00,1.00,130.00,0.00,6.50,136.50,16,biller,0,,VEG BIRYANI & RICE,
2023-04-21,2023-04-21 21:46:05,24127,Veg Noodles,130.00,1.00,130.00,0.00,6.50,136.50,18,biller,0,,VEG BIRYANI & RICE,
2023-04-21,2023-04-21 21:44:22,24126,Schezwan Prawn,199.00,1.00,199.00,0.00,9.94,208.94,9,biller,0,,NON VEG STARTERS FISH,
2023-04-21,2023-04-21 21:44:22,24126,Kozhi Milaghuperattal,160.00,1.00,160.00,0.00,8.00,168.00,9,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-21,2023-04-21 21:44:22,24126,Garlic Naan,60.00,2.00,120.00,0.00,6.00,126.00,9,biller,0,,Indian Breads,
2023-04-21,2023-04-21 21:44:22,24126,Butter Roti,50.00,1.00,50.00,0.00,2.50,52.50,9,biller,0,,Indian Breads,
2023-04-21,2023-04-21 21:44:22,24126,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,9,biller,0,,Non Veg Gravy,
2023-04-21,2023-04-21 21:44:22,24126,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,9,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-21,2023-04-21 21:41:56,24125,Chicken Lolly Pop,190.00,2.00,380.00,0.00,19.00,399.00,20,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-21,2023-04-21 21:41:56,24125,Dragon Chicken,190.00,1.00,190.00,0.00,9.50,199.50,20,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-21,2023-04-21 21:34:34,24124,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,5,biller,0,,Indian Breads,
2023-04-21,2023-04-21 21:34:34,24124,Garlic Naan,60.00,2.00,120.00,0.00,6.00,126.00,5,biller,0,,Indian Breads,
2023-04-21,2023-04-21 21:34:34,24124,Green Peas  Masala,150.00,1.00,150.00,0.00,7.50,157.50,5,biller,0,,Veg Gravy,
2023-04-21,2023-04-21 21:34:34,24124,Masala Omelet (two Eggs,40.00,1.00,40.00,0.00,2.00,42.00,5,biller,0,,NON VEG STARTERS EGG,
2023-04-21,2023-04-21 21:34:34,24124,Mint Lime Soda,55.00,2.00,110.00,0.00,5.50,115.50,5,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 21:30:20,24123,Fresh Lemon Juice,35.00,4.00,140.00,0.00,7.00,147.00,41,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 21:30:20,24123,Dragon Gobi,160.00,1.00,160.00,0.00,8.00,168.00,41,biller,0,,Veg Starters,
2023-04-21,2023-04-21 21:30:20,24123,Kadai Paneer,150.00,1.00,150.00,0.00,7.50,157.50,41,biller,0,,Veg Gravy,
2023-04-21,2023-04-21 21:30:20,24123,Butter Naan,60.00,6.00,360.00,0.00,18.00,378.00,41,biller,0,,Indian Breads,
2023-04-21,2023-04-21 21:30:20,24123,Jeera Peas Pulao,130.00,1.00,130.00,0.00,6.50,136.50,41,biller,0,,VEG BIRYANI & RICE,
2023-04-21,2023-04-21 21:30:20,24123,Singapore Noodles Veg,130.00,1.00,130.00,0.00,6.50,136.50,41,biller,0,,VEG BIRYANI & RICE,
2023-04-21,2023-04-21 21:30:20,24123,Pepper Tandoori Chicken ( Full ),399.00,1.00,399.00,0.00,19.96,418.96,41,biller,0,,Non Veg Tandoor,
2023-04-21,2023-04-21 21:30:20,24123,Hydrabadi Chicken Masala,170.00,1.00,170.00,0.00,8.50,178.50,41,biller,0,,Non Veg Gravy,
2023-04-21,2023-04-21 21:30:20,24123,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,41,biller,0,,NON VEG BRIYANI & RICE,
2023-04-21,2023-04-21 21:30:20,24123,Butter Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,41,biller,0,,Non Veg Gravy,
2023-04-21,2023-04-21 21:30:20,24123,Singapore Fried Rice Non-veg,160.00,1.00,160.00,0.00,8.00,168.00,41,biller,0,,NON VEG BRIYANI & RICE,
2023-04-21,2023-04-21 21:30:20,24123,Mineral Water,20.00,3.00,60.00,0.00,3.00,63.00,41,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 21:30:20,24123,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,41,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 21:30:20,24123,Chicken Biriyani With Raitha And Gravy,160.00,1.00,160.00,0.00,8.00,168.00,41,biller,0,,NON VEG BRIYANI & RICE,
2023-04-21,2023-04-21 21:30:20,24123,Oreo Milk Shake,110.00,5.00,550.00,0.00,27.50,577.50,41,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 21:30:20,24123,Strawberry Milk Shake,100.00,1.00,100.00,0.00,5.00,105.00,41,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 21:30:20,24123,Chocolate Milk Shake,110.00,1.00,110.00,0.00,5.50,115.50,41,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 21:08:06,24122,Schezwan Paneer,150.00,1.00,150.00,0.00,7.50,157.50,6,biller,0,,Veg Starters,
2023-04-21,2023-04-21 21:05:19,24121,Naan,50.00,1.00,50.00,0.00,2.50,52.50,15,biller,0,,Indian Breads,
2023-04-21,2023-04-21 21:05:19,24121,Butter Naan,60.00,1.00,60.00,0.00,3.00,63.00,15,biller,0,,Indian Breads,
2023-04-21,2023-04-21 21:05:19,24121,Paneer Butter Masala,150.00,1.00,150.00,0.00,7.50,157.50,15,biller,0,,Veg Gravy,
2023-04-21,2023-04-21 20:58:18,24120,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,50,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 20:58:18,24120,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,50,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 20:52:14,24119,Veg Noodles,130.00,1.00,130.00,0.00,6.50,136.50,50,biller,0,,VEG BIRYANI & RICE,
2023-04-21,2023-04-21 20:47:24,24118,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,8,biller,0,,Non Veg Tandoor,
2023-04-21,2023-04-21 20:33:32,24117,Kozhi Milaghuperattal,160.00,1.00,160.00,0.00,8.00,168.00,11,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-21,2023-04-21 20:33:32,24117,Soft Drink 600ml,40.00,1.00,40.00,0.00,2.00,42.00,11,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 20:32:06,24116,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,9,biller,0,,Non Veg Soup,
2023-04-21,2023-04-21 20:32:06,24116,Pepper Tandoori Chicken ( Half ),209.00,1.00,209.00,0.00,10.46,219.46,9,biller,0,,Non Veg Tandoor,
2023-04-21,2023-04-21 20:30:07,24115,Naan,50.00,1.00,50.00,0.00,2.50,52.50,4,biller,0,,Indian Breads,
2023-04-21,2023-04-21 20:30:07,24115,Kozhi Milaghuperattal,160.00,1.00,160.00,0.00,8.00,168.00,4,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-21,2023-04-21 20:12:26,24114,Pulka (2 No),40.00,1.00,40.00,0.00,2.00,42.00,1,biller,0,,Indian Breads,
2023-04-21,2023-04-21 20:12:26,24114,Pepper Chicken Gravy,170.00,1.00,170.00,0.00,8.50,178.50,1,biller,0,,Non Veg Gravy,
2023-04-21,2023-04-21 20:12:26,24114,Butter Naan,60.00,2.00,120.00,0.00,6.00,126.00,1,biller,0,,Indian Breads,
2023-04-21,2023-04-21 20:12:26,24114,Naan,50.00,2.00,100.00,0.00,5.00,105.00,1,biller,0,,Indian Breads,
2023-04-21,2023-04-21 20:12:26,24114,Kadai Chicken,170.00,1.00,170.00,0.00,8.50,178.50,1,biller,0,,Non Veg Gravy,
2023-04-21,2023-04-21 20:12:26,24114,Chicken 65,160.00,1.00,160.00,0.00,8.00,168.00,1,biller,0,,NON VEG STARTERS CHICKEN,
2023-04-21,2023-04-21 20:12:26,24114,Mineral Water,20.00,1.00,20.00,0.00,1.00,21.00,1,biller,0,,Deserts & Mocktails,
2023-04-21,2023-04-21 20:10:49,24113,Egg Fried Rice,140.00,1.00,140.00,0.00,7.00,147.00,14,biller,0,,NON VEG BRIYANI & RICE,
2023-04-21,2023-04-21 20:05:18,24112,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,13,biller,0,,Non Veg Tandoor,
2023-04-21,2023-04-21 20:00:56,24111,Thandoor Chicken Half,199.00,1.00,199.00,0.00,9.94,208.94,42,biller,0,,Non Veg Tandoor,
2023-04-21,2023-04-21 20:00:56,24111,Kozhicharru,90.00,1.00,90.00,0.00,4.50,94.50,42,biller,0,,Non Veg Soup,
2023-04-21,2023-04-21 20:00:56,24111,Chicken Fried Rice,160.00,1.00,160.00,0.00,8.00,168.00,42,biller,0,,NON VEG BRIYANI & RICE,
